nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,Alamat
Tauge Cah Cumi,41500,Main Course,gurih asin  tauge cumi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Tauge Cah Sapi,45000,Main Course,gurih asin  tauge sapi,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Tauge Cah Seafood,43500,Main Course,gurih asin  tauge seafood,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Tauge Cah Polos,25500,Main Course,gurih asin  tauge,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Ayam Cah Jamur,49500,Main Course,gurih asin  ayam jamur,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Pangsit Basah Goreng,39000,Appetizer,gurih asin  ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Ayam Goreng Tepung,54500,Main Course,gurih asin   ayam,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kwetiaw Siram Ayam,44000,Main Course,gurih asin   kwetiau ayam,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Sapo Gurame Kuah (Sedang),140000,Main Course,gurih asin   ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Gurame Goreng Kering (Sedang),125000,Main Course,gurih asin   ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Gurame Saos Padang (Sedang),125000,Main Course,gurih asin pedas  ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Gurame Asam Manis (Sedang),125000,Main Course,gurih asin asam manis  ikan,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kentang Goreng,26000,Appetizer,gurih asin  ,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kwetiau Goreng,36500,Main Course,gurih asin  kwetiau,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kwetiau Gor Seafd,41500,Main Course,gurih asin  kwetiau seafood,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kwetiau Gor Spesial,41500,Main Course,gurih asin  kwetiau,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Goreng Mentega,110000,Main Course,gurih asin manis  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Goreng Kering,110000,Main Course,gurih asin   kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Saos Tiram,110000,Main Course,gurih asin  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Saos Padang,110000,Main Course,gurih asin pedas  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Asam Manis,110000,Main Course,gurih asin asam manis  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Lada Hitam,110000,Main Course,gurih asin pedas  kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
Kepiting Bakar,110000,Main Course,gurih asin   kepiting,Yamien 88,https://gofood.co.id/jakarta/restaurant/yamien-88-cijantung-kalisari-5b76974a-0a72-4843-afd1-1d07c3d18491,Jl. Kalisari 1 Rt 10 / Rw 11 Kelurahan Kalisari Kecamatan Pasar Rebo Jakarta Timur
OG Thai Tea,22000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Thai Tea Aren,27000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Thai Tea Coffee,28000,Beverage,manis  pahit dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Thai Tea Loaded,30000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Canele Aren,17000,Dessert,manis ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Aren Apple Pie,19000,Dessert,manis,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Blueberry Muffin,17000,Dessert,manis,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Choux Puff,14000,Dessert,manis,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Chocolate Choux Puff,14000,Dessert,manis,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Strawberry Choux Puff,14000,Dessert,manis asam ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Roti Gulung Aren,16000,Dessert,manis,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Canele Original,15000,Dessert,manis gurih,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Canele Toffee Nut Crumble,17000,Dessert,manis gurih,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Donut Almond,15000,Dessert,manis gurih,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Danish Tiramisu,21000,Dessert,manis  ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Croissant Abon,19000,Dessert,asin gurih,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dutch Choco Kenangan Frappe,33000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Kenangan Mantan Frappe,31000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Kenangan Frappe,29000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Kenangan Frappe,33000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Kenangan Frappe,35000,Beverage,manis pahit  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Choco Caramel Frappe,31000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Matcha Latte,27000,Beverage,manis pahit  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Kopi Kenangan Mantan,27000,Beverage,manis  dingin k,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Oatside Latte,27000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Black Aren Hanya 49RB!,49000,Beverage,manis pahit dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Latte,28000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Creamy Aren Latte,24000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Black Aren,23000,Beverage,manis pahit dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Kenangan Mantan,22000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Macchiato,30000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Espresso,28000,Beverage,manis pahit  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Mocha Latte,31000,Beverage,manis pahit  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte,28000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Coffee,34000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Americano,20000,Beverage,pahit  dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Cappuccino,24000,Beverage,manis pahit  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Latte,24000,Beverage,manis  dingin ,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Latte,28000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dua Shot Iced Shaken,28000,Beverage,pahit dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Aren Latte,22000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Butterscotch Sea Salt Latte,27000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Cafe Malt Latte,26000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Spanish Latte,21000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Pistachio Aren Latte,22000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Choco Macchiato,25000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Latte,22000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Oat Latte,25000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Toffee Nut Aren Latte,24000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dua Shot OG Aren,28000,Beverage,manis pahit dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
OG Aren Speculoos Latte,24000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Mocha Caramel,29000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Caramel,30000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Avocado Milk,26000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Caramel Dutch Choco,31000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Dutch Chocolate,26000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Choco Milk Tea,23000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Hazelnut Dutch Choco,31000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Kenangan Milk Tea,21000,Beverage,manis dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Lemon Black Tea,19000,Beverage,manis asam dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Latte,27000,Beverage,manis pahit dingin,Kopken Kalisari,https://gofood.co.id/jakarta/restaurant/kopi-kenangan-ruko-kalisari-6a3bfca7-9a33-471e-9a3d-ba55136bcc0e,"Ruko Kalisari, Jl. Kalisari Raya Blok Mandiri No. 58, Kalisari, Pasar Rebo, Jakarta Timur"
